time,rpm,torque,omega,power
3.7922,8885.97,77.0022,930.537,71653.4
3.7923,8886.42,77.002,930.584,71656.8
3.7924,8886.87,77.0018,930.631,71660.2
3.7925,8887.32,77.0016,930.678,71663.7
3.7926,8887.77,77.0014,930.725,71667.1
3.7927,8888.21,77.0012,930.772,71670.5
3.7928,8888.66,77.001,930.819,71674
3.7929,8889.11,77.0008,930.866,71677.4
3.793,8889.56,77.0006,930.913,71680.8
3.7931,8890.01,77.0004,930.96,71684.3
3.7932,8890.46,77.0002,931.007,71687.7
3.7933,8890.91,77,931.054,71691.1
3.7934,8891.36,76.9998,931.101,71694.6
3.7935,8891.8,76.9996,931.148,71698
3.7936,8892.25,76.9994,931.195,71701.4
3.7937,8892.7,76.9992,931.242,71704.8
3.7938,8893.15,76.999,931.289,71708.3
3.7939,8893.6,76.9988,931.336,71711.7
3.794,8894.05,76.9986,931.383,71715.1
3.7941,8894.5,76.9984,931.43,71718.5
3.7942,8894.95,76.9982,931.477,71722
3.7943,8895.39,76.9979,931.524,71725.4
3.7944,8895.84,76.9977,931.571,71728.8
3.7945,8896.29,76.9975,931.618,71732.2
3.7946,8896.74,76.9973,931.665,71735.7
3.7947,8897.19,76.9971,931.712,71739.1
3.7948,8897.64,76.9969,931.759,71742.5
3.7949,8898.09,76.9967,931.806,71745.9
3.795,8898.54,76.9965,931.853,71749.4
3.7951,8898.99,76.9963,931.9,71752.8
3.7952,8899.43,76.9961,931.947,71756.2
3.7953,8899.88,76.9958,931.994,71759.6
3.7954,8900.33,76.9956,932.041,71763
3.7955,8900.78,76.9954,932.088,71766.5
3.7956,8901.23,76.9952,932.135,71769.9
3.7957,8901.68,76.995,932.182,71773.3
3.7958,8902.13,76.9948,932.229,71776.7
3.7959,8902.58,76.9946,932.276,71780.1
3.796,8903.02,76.9943,932.323,71783.6
3.7961,8903.47,76.9941,932.37,71787
3.7962,8903.92,76.9939,932.417,71790.4
3.7963,8904.37,76.9937,932.463,71793.8
3.7964,8904.82,76.9935,932.51,71797.2
3.7965,8905.27,76.9933,932.557,71800.6
3.7966,8905.72,76.993,932.604,71804.1
3.7967,8906.17,76.9928,932.651,71807.5
3.7968,8906.61,76.9926,932.698,71810.9
3.7969,8907.06,76.9924,932.745,71814.3
3.797,8907.51,76.9922,932.792,71817.7
3.7971,8907.96,76.9919,932.839,71821.1
3.7972,8908.41,76.9917,932.886,71824.5
3.7973,8908.86,76.9915,932.933,71827.9
3.7974,8909.31,76.9913,932.98,71831.4
3.7975,8909.76,76.9911,933.027,71834.8
3.7976,8910.2,76.9908,933.074,71838.2
3.7977,8910.65,76.9906,933.121,71841.6
3.7978,8911.1,76.9904,933.168,71845
3.7979,8911.55,76.9902,933.215,71848.4
3.798,8912,76.9899,933.262,71851.8
3.7981,8912.45,76.9897,933.309,71855.2
3.7982,8912.9,76.9895,933.356,71858.6
3.7983,8913.35,76.9893,933.403,71862
3.7984,8913.79,76.989,933.45,71865.4
3.7985,8914.24,76.9888,933.497,71868.8
3.7986,8914.69,76.9886,933.544,71872.2
3.7987,8915.14,76.9884,933.591,71875.7
3.7988,8915.59,76.9881,933.638,71879.1
3.7989,8916.04,76.9879,933.685,71882.5
3.799,8916.49,76.9877,933.732,71885.9
3.7991,8916.93,76.9874,933.779,71889.3
3.7992,8917.38,76.9872,933.826,71892.7
3.7993,8917.83,76.987,933.873,71896.1
3.7994,8918.28,76.9867,933.92,71899.5
3.7995,8918.73,76.9865,933.967,71902.9
3.7996,8919.18,76.9863,934.014,71906.3
3.7997,8919.63,76.9861,934.061,71909.7
3.7998,8920.08,76.9858,934.108,71913.1
3.7999,8920.52,76.9856,934.155,71916.5
3.8,8920.97,76.9854,934.202,71919.9
3.8001,8921.42,76.9851,934.249,71923.3
3.8002,8921.87,76.9849,934.296,71926.7
3.8003,8922.32,76.9847,934.343,71930.1
3.8004,8922.77,76.9844,934.39,71933.5
3.8005,8923.22,76.9842,934.437,71936.9
3.8006,8923.67,76.9839,934.484,71940.3
3.8007,8924.11,76.9837,934.531,71943.7
3.8008,8924.56,76.9835,934.578,71947.1
3.8009,8925.01,76.9832,934.625,71950.5
3.801,8925.46,76.983,934.672,71953.8
3.8011,8925.91,76.9828,934.719,71957.2
3.8012,8926.36,76.9825,934.766,71960.6
3.8013,8926.81,76.9823,934.813,71964
3.8014,8927.25,76.982,934.86,71967.4
3.8015,8927.7,76.9818,934.907,71970.8
3.8016,8928.15,76.9816,934.954,71974.2
3.8017,8928.6,76.9813,935.001,71977.6
3.8018,8929.05,76.9811,935.048,71981
3.8019,8929.5,76.9808,935.095,71984.4
3.802,8929.95,76.9806,935.142,71987.8
3.8021,8930.39,76.9804,935.189,71991.2
3.8022,8930.84,76.9801,935.236,71994.6
3.8023,8931.29,76.9799,935.283,71997.9
3.8024,8931.74,76.9796,935.33,72001.3
3.8025,8932.19,76.9794,935.377,72004.7
3.8026,8932.64,76.9791,935.424,72008.1
3.8027,8933.09,76.9789,935.471,72011.5
3.8028,8933.54,76.9786,935.518,72014.9
3.8029,8933.98,76.9784,935.565,72018.3
3.803,8934.43,76.9782,935.612,72021.6
3.8031,8934.88,76.9779,935.659,72025
3.8032,8935.33,76.9777,935.706,72028.4
3.8033,8935.78,76.9774,935.752,72031.8
3.8034,8936.23,76.9772,935.799,72035.2
3.8035,8936.68,76.9769,935.846,72038.6
3.8036,8937.12,76.9767,935.893,72042
3.8037,8937.57,76.9764,935.94,72045.3
3.8038,8938.02,76.9762,935.987,72048.7
3.8039,8938.47,76.9759,936.034,72052.1
3.804,8938.92,76.9757,936.081,72055.5
3.8041,8939.37,76.9754,936.128,72058.9
3.8042,8939.82,76.9752,936.175,72062.2
3.8043,8940.26,76.9749,936.222,72065.6
3.8044,8940.71,76.9747,936.269,72069
3.8045,8941.16,76.9744,936.316,72072.4
3.8046,8941.61,76.9741,936.363,72075.8
3.8047,8942.06,76.9739,936.41,72079.1
3.8048,8942.51,76.9736,936.457,72082.5
3.8049,8942.96,76.9734,936.504,72085.9
3.805,8943.4,76.9731,936.551,72089.3
3.8051,8943.85,76.9729,936.598,72092.6
3.8052,8944.3,76.9726,936.645,72096
3.8053,8944.75,76.9724,936.692,72099.4
3.8054,8945.2,76.9721,936.739,72102.8
3.8055,8945.65,76.9718,936.786,72106.1
3.8056,8946.1,76.9716,936.833,72109.5
3.8057,8946.54,76.9713,936.88,72112.9
3.8058,8946.99,76.9711,936.927,72116.3
3.8059,8947.44,76.9708,936.974,72119.6
3.806,8947.89,76.9706,937.021,72123
3.8061,8948.34,76.9703,937.068,72126.4
3.8062,8948.79,76.97,937.115,72129.7
3.8063,8949.23,76.9698,937.162,72133.1
3.8064,8949.68,76.9695,937.209,72136.5
3.8065,8950.13,76.9692,937.256,72139.9
3.8066,8950.58,76.969,937.303,72143.2
3.8067,8951.03,76.9687,937.35,72146.6
3.8068,8951.48,76.9685,937.397,72150
3.8069,8951.93,76.9682,937.444,72153.3
3.807,8952.37,76.9679,937.49,72156.7
3.8071,8952.82,76.9677,937.537,72160.1
3.8072,8953.27,76.9674,937.584,72163.4
3.8073,8953.72,76.9671,937.631,72166.8
3.8074,8954.17,76.9669,937.678,72170.2
3.8075,8954.62,76.9666,937.725,72173.5
3.8076,8955.07,76.9663,937.772,72176.9
3.8077,8955.51,76.9661,937.819,72180.3
3.8078,8955.96,76.9658,937.866,72183.6
3.8079,8956.41,76.9655,937.913,72187
3.808,8956.86,76.9653,937.96,72190.3
3.8081,8957.31,76.965,938.007,72193.7
3.8082,8957.76,76.9647,938.054,72197.1
3.8083,8958.21,76.9645,938.101,72200.4
3.8084,8958.65,76.9642,938.148,72203.8
3.8085,8959.1,76.9639,938.195,72207.2
3.8086,8959.55,76.9636,938.242,72210.5
3.8087,8960,76.9634,938.289,72213.9
3.8088,8960.45,76.9631,938.336,72217.2
3.8089,8960.9,76.9628,938.383,72220.6
3.809,8961.34,76.9626,938.43,72224
3.8091,8961.79,76.9623,938.477,72227.3
3.8092,8962.24,76.962,938.524,72230.7
3.8093,8962.69,76.9617,938.571,72234
3.8094,8963.14,76.9615,938.618,72237.4
3.8095,8963.59,76.9612,938.665,72240.7
3.8096,8964.03,76.9609,938.712,72244.1
3.8097,8964.48,76.9606,938.759,72247.4
3.8098,8964.93,76.9604,938.805,72250.8
3.8099,8965.38,76.9601,938.852,72254.2
3.81,8965.83,76.9598,938.899,72257.5
3.8101,8966.28,76.9595,938.946,72260.9
3.8102,8966.73,76.9592,938.993,72264.2
3.8103,8967.17,76.959,939.04,72267.6
3.8104,8967.62,76.9587,939.087,72270.9
3.8105,8968.07,76.9584,939.134,72274.3
3.8106,8968.52,76.9581,939.181,72277.6
3.8107,8968.97,76.9578,939.228,72281
3.8108,8969.42,76.9576,939.275,72284.3
3.8109,8969.86,76.9573,939.322,72287.7
3.811,8970.31,76.957,939.369,72291
3.8111,8970.76,76.9567,939.416,72294.4
3.8112,8971.21,76.9564,939.463,72297.7
3.8113,8971.66,76.9561,939.51,72301.1
3.8114,8972.11,76.9559,939.557,72304.4
3.8115,8972.55,76.9556,939.604,72307.8
3.8116,8973,76.9553,939.651,72311.1
3.8117,8973.45,76.955,939.698,72314.4
3.8118,8973.9,76.9547,939.745,72317.8
3.8119,8974.35,76.9544,939.792,72321.1
3.812,8974.8,76.9542,939.839,72324.5
3.8121,8975.25,76.9539,939.885,72327.8
3.8122,8975.69,76.9536,939.932,72331.2
3.8123,8976.14,76.9533,939.979,72334.5
3.8124,8976.59,76.953,940.026,72337.9
3.8125,8977.04,76.9527,940.073,72341.2
3.8126,8977.49,76.9524,940.12,72344.5
3.8127,8977.94,76.9521,940.167,72347.9
3.8128,8978.38,76.9518,940.214,72351.2
3.8129,8978.83,76.9516,940.261,72354.6
3.813,8979.28,76.9513,940.308,72357.9
3.8131,8979.73,76.951,940.355,72361.2
3.8132,8980.18,76.9507,940.402,72364.6
3.8133,8980.63,76.9504,940.449,72367.9
3.8134,8981.07,76.9501,940.496,72371.3
3.8135,8981.52,76.9498,940.543,72374.6
3.8136,8981.97,76.9495,940.59,72377.9
3.8137,8982.42,76.9492,940.637,72381.3
3.8138,8982.87,76.9489,940.684,72384.6
3.8139,8983.32,76.9486,940.731,72387.9
3.814,8983.76,76.9483,940.778,72391.3
3.8141,8984.21,76.948,940.824,72394.6
3.8142,8984.66,76.9477,940.871,72397.9
3.8143,8985.11,76.9474,940.918,72401.3
3.8144,8985.56,76.9472,940.965,72404.6
3.8145,8986.01,76.9469,941.012,72407.9
3.8146,8986.45,76.9466,941.059,72411.3
3.8147,8986.9,76.9463,941.106,72414.6
3.8148,8987.35,76.946,941.153,72417.9
3.8149,8987.8,76.9457,941.2,72421.3
3.815,8988.25,76.9454,941.247,72424.6
3.8151,8988.7,76.9451,941.294,72427.9
3.8152,8989.14,76.9448,941.341,72431.3
3.8153,8989.59,76.9445,941.388,72434.6
3.8154,8990.04,76.9442,941.435,72437.9
3.8155,8990.49,76.9439,941.482,72441.2
3.8156,8990.94,76.9436,941.529,72444.6
3.8157,8991.38,76.9433,941.576,72447.9
3.8158,8991.83,76.9429,941.623,72451.2
3.8159,8992.28,76.9426,941.67,72454.5
3.816,8992.73,76.9423,941.716,72457.9
3.8161,8993.18,76.942,941.763,72461.2
3.8162,8993.63,76.9417,941.81,72464.5
3.8163,8994.07,76.9414,941.857,72467.8
3.8164,8994.52,76.9411,941.904,72471.2
3.8165,8994.97,76.9408,941.951,72474.5
3.8166,8995.42,76.9405,941.998,72477.8
3.8167,8995.87,76.9402,942.045,72481.1
3.8168,8996.32,76.9399,942.092,72484.5
3.8169,8996.76,76.9396,942.139,72487.8
3.817,8997.21,76.9393,942.186,72491.1
3.8171,8997.66,76.939,942.233,72494.4
3.8172,8998.11,76.9387,942.28,72497.7
3.8173,8998.56,76.9383,942.327,72501.1
3.8174,8999.01,76.938,942.374,72504.4
3.8175,8999.45,76.9377,942.421,72507.7
3.8176,8999.9,76.9374,942.467,72511
3.8177,9000.35,76.9371,942.514,72514.3
3.8178,9000.8,76.9368,942.561,72517.7
3.8179,9001.25,76.9365,942.608,72521
3.818,9001.69,76.9362,942.655,72524.3
3.8181,9002.14,76.9359,942.702,72527.6
3.8182,9002.59,76.9355,942.749,72530.9
3.8183,9003.04,76.9352,942.796,72534.2
3.8184,9003.49,76.9349,942.843,72537.5
3.8185,9003.94,76.9346,942.89,72540.9
3.8186,9004.38,76.9343,942.937,72544.2
3.8187,9004.83,76.934,942.984,72547.5
3.8188,9005.28,76.9337,943.031,72550.8
3.8189,9005.73,76.9333,943.078,72554.1
3.819,9006.18,76.933,943.125,72557.4
3.8191,9006.62,76.9327,943.172,72560.7
3.8192,9007.07,76.9324,943.218,72564
3.8193,9007.52,76.9321,943.265,72567.4
3.8194,9007.97,76.9317,943.312,72570.7
3.8195,9008.42,76.9314,943.359,72574
3.8196,9008.87,76.9311,943.406,72577.3
3.8197,9009.31,76.9308,943.453,72580.6
3.8198,9009.76,76.9305,943.5,72583.9
3.8199,9010.21,76.9301,943.547,72587.2
3.82,9010.66,76.9298,943.594,72590.5
3.8201,9011.11,76.9295,943.641,72593.8
3.8202,9011.55,76.9292,943.688,72597.1
3.8203,9012,76.9289,943.735,72600.4
3.8204,9012.45,76.9285,943.782,72603.7
3.8205,9012.9,76.9282,943.829,72607
3.8206,9013.35,76.9279,943.875,72610.3
3.8207,9013.79,76.9276,943.922,72613.6
3.8208,9014.24,76.9272,943.969,72616.9
3.8209,9014.69,76.9269,944.016,72620.3
3.821,9015.14,76.9266,944.063,72623.6
3.8211,9015.59,76.9263,944.11,72626.9
3.8212,9016.04,76.9259,944.157,72630.2
3.8213,9016.48,76.9256,944.204,72633.5
3.8214,9016.93,76.9253,944.251,72636.8
3.8215,9017.38,76.9249,944.298,72640.1
3.8216,9017.83,76.9246,944.345,72643.4
3.8217,9018.28,76.9243,944.392,72646.7
3.8218,9018.72,76.924,944.439,72650
3.8219,9019.17,76.9236,944.485,72653.3
3.822,9019.62,76.9233,944.532,72656.5
3.8221,9020.07,76.923,944.579,72659.8
3.8222,9020.52,76.9226,944.626,72663.1
3.8223,9020.96,76.9223,944.673,72666.4
3.8224,9021.41,76.922,944.72,72669.7
3.8225,9021.86,76.9216,944.767,72673
3.8226,9022.31,76.9213,944.814,72676.3
3.8227,9022.76,76.921,944.861,72679.6
3.8228,9023.2,76.9206,944.908,72682.9
3.8229,9023.65,76.9203,944.955,72686.2
3.823,9024.1,76.92,945.002,72689.5
3.8231,9024.55,76.9196,945.049,72692.8
3.8232,9025,76.9193,945.095,72696.1
3.8233,9025.45,76.919,945.142,72699.4
3.8234,9025.89,76.9186,945.189,72702.7
3.8235,9026.34,76.9183,945.236,72706
3.8236,9026.79,76.918,945.283,72709.2
3.8237,9027.24,76.9176,945.33,72712.5
3.8238,9027.69,76.9173,945.377,72715.8
3.8239,9028.13,76.9169,945.424,72719.1
3.824,9028.58,76.9166,945.471,72722.4
3.8241,9029.03,76.9163,945.518,72725.7
3.8242,9029.48,76.9159,945.565,72729
3.8243,9029.93,76.9156,945.612,72732.3
3.8244,9030.37,76.9152,945.658,72735.5
3.8245,9030.82,76.9149,945.705,72738.8
3.8246,9031.27,76.9146,945.752,72742.1
3.8247,9031.72,76.9142,945.799,72745.4
3.8248,9032.17,76.9139,945.846,72748.7
3.8249,9032.61,76.9135,945.893,72752
3.825,9033.06,76.9132,945.94,72755.3
3.8251,9033.51,76.9128,945.987,72758.5
3.8252,9033.96,76.9125,946.034,72761.8
3.8253,9034.41,76.9121,946.081,72765.1
3.8254,9034.85,76.9118,946.128,72768.4
3.8255,9035.3,76.9115,946.175,72771.7
3.8256,9035.75,76.9111,946.221,72774.9
3.8257,9036.2,76.9108,946.268,72778.2
3.8258,9036.65,76.9104,946.315,72781.5
3.8259,9037.09,76.9101,946.362,72784.8
3.826,9037.54,76.9097,946.409,72788.1
3.8261,9037.99,76.9094,946.456,72791.3
3.8262,9038.44,76.909,946.503,72794.6
3.8263,9038.88,76.9087,946.55,72797.9
3.8264,9039.33,76.9083,946.597,72801.2
3.8265,9039.78,76.908,946.644,72804.4
3.8266,9040.23,76.9076,946.691,72807.7
3.8267,9040.68,76.9073,946.737,72811
3.8268,9041.12,76.9069,946.784,72814.3
3.8269,9041.57,76.9066,946.831,72817.5
3.827,9042.02,76.9062,946.878,72820.8
3.8271,9042.47,76.9059,946.925,72824.1
3.8272,9042.92,76.9055,946.972,72827.4
3.8273,9043.36,76.9052,947.019,72830.6
3.8274,9043.81,76.9048,947.066,72833.9
3.8275,9044.26,76.9044,947.113,72837.2
3.8276,9044.71,76.9041,947.16,72840.4
3.8277,9045.16,76.9037,947.206,72843.7
3.8278,9045.6,76.9034,947.253,72847
3.8279,9046.05,76.903,947.3,72850.3
3.828,9046.5,76.9027,947.347,72853.5
3.8281,9046.95,76.9023,947.394,72856.8
3.8282,9047.4,76.902,947.441,72860.1
3.8283,9047.84,76.9016,947.488,72863.3
3.8284,9048.29,76.9012,947.535,72866.6
3.8285,9048.74,76.9009,947.582,72869.9
3.8286,9049.19,76.9005,947.629,72873.1
3.8287,9049.63,76.9002,947.676,72876.4
3.8288,9050.08,76.8998,947.722,72879.7
3.8289,9050.53,76.8994,947.769,72882.9
3.829,9050.98,76.8991,947.816,72886.2
3.8291,9051.43,76.8987,947.863,72889.5
3.8292,9051.87,76.8983,947.91,72892.7
3.8293,9052.32,76.898,947.957,72896
3.8294,9052.77,76.8976,948.004,72899.2
3.8295,9053.22,76.8973,948.051,72902.5
3.8296,9053.67,76.8969,948.098,72905.8
3.8297,9054.11,76.8965,948.144,72909
3.8298,9054.56,76.8962,948.191,72912.3
3.8299,9055.01,76.8958,948.238,72915.5
3.83,9055.46,76.8954,948.285,72918.8
3.8301,9055.9,76.8951,948.332,72922.1
3.8302,9056.35,76.8947,948.379,72925.3
3.8303,9056.8,76.8943,948.426,72928.6
3.8304,9057.25,76.894,948.473,72931.8
3.8305,9057.7,76.8936,948.52,72935.1
3.8306,9058.14,76.8932,948.567,72938.3
3.8307,9058.59,76.8929,948.613,72941.6
3.8308,9059.04,76.8925,948.66,72944.9
3.8309,9059.49,76.8921,948.707,72948.1
3.831,9059.93,76.8918,948.754,72951.4
3.8311,9060.38,76.8914,948.801,72954.6
3.8312,9060.83,76.891,948.848,72957.9
3.8313,9061.28,76.8906,948.895,72961.1
3.8314,9061.73,76.8903,948.942,72964.4
3.8315,9062.17,76.8899,948.989,72967.6
3.8316,9062.62,76.8895,949.035,72970.9
3.8317,9063.07,76.8892,949.082,72974.1
3.8318,9063.52,76.8888,949.129,72977.4
3.8319,9063.96,76.8884,949.176,72980.6
3.832,9064.41,76.888,949.223,72983.9
3.8321,9064.86,76.8877,949.27,72987.1
3.8322,9065.31,76.8873,949.317,72990.4
3.8323,9065.76,76.8869,949.364,72993.6
3.8324,9066.2,76.8865,949.411,72996.9
3.8325,9066.65,76.8862,949.457,73000.1
3.8326,9067.1,76.8858,949.504,73003.4
3.8327,9067.55,76.8854,949.551,73006.6
3.8328,9067.99,76.885,949.598,73009.9
3.8329,9068.44,76.8846,949.645,73013.1
3.833,9068.89,76.8843,949.692,73016.4
3.8331,9069.34,76.8839,949.739,73019.6
3.8332,9069.78,76.8835,949.786,73022.8
3.8333,9070.23,76.8831,949.833,73026.1
3.8334,9070.68,76.8827,949.879,73029.3
3.8335,9071.13,76.8824,949.926,73032.6
3.8336,9071.58,76.882,949.973,73035.8
3.8337,9072.02,76.8816,950.02,73039.1
3.8338,9072.47,76.8812,950.067,73042.3
3.8339,9072.92,76.8808,950.114,73045.5
3.834,9073.37,76.8804,950.161,73048.8
3.8341,9073.81,76.8801,950.208,73052
3.8342,9074.26,76.8797,950.254,73055.3
3.8343,9074.71,76.8793,950.301,73058.5
3.8344,9075.16,76.8789,950.348,73061.7
3.8345,9075.6,76.8785,950.395,73065
3.8346,9076.05,76.8781,950.442,73068.2
3.8347,9076.5,76.8778,950.489,73071.4
3.8348,9076.95,76.8774,950.536,73074.7
3.8349,9077.4,76.877,950.583,73077.9
3.835,9077.84,76.8766,950.629,73081.2
3.8351,9078.29,76.8762,950.676,73084.4
3.8352,9078.74,76.8758,950.723,73087.6
3.8353,9079.19,76.8754,950.77,73090.9
3.8354,9079.63,76.875,950.817,73094.1
3.8355,9080.08,76.8746,950.864,73097.3
3.8356,9080.53,76.8743,950.911,73100.6
3.8357,9080.98,76.8739,950.958,73103.8
3.8358,9081.42,76.8735,951.004,73107
3.8359,9081.87,76.8731,951.051,73110.2
3.836,9082.32,76.8727,951.098,73113.5
3.8361,9082.77,76.8723,951.145,73116.7
3.8362,9083.21,76.8719,951.192,73119.9
3.8363,9083.66,76.8715,951.239,73123.2
3.8364,9084.11,76.8711,951.286,73126.4
3.8365,9084.56,76.8707,951.333,73129.6
3.8366,9085,76.8703,951.379,73132.9
3.8367,9085.45,76.8699,951.426,73136.1
3.8368,9085.9,76.8695,951.473,73139.3
3.8369,9086.35,76.8691,951.52,73142.5
3.837,9086.79,76.8687,951.567,73145.8
3.8371,9087.24,76.8684,951.614,73149
3.8372,9087.69,76.868,951.661,73152.2
3.8373,9088.14,76.8676,951.708,73155.4
3.8374,9088.58,76.8672,951.754,73158.7
3.8375,9089.03,76.8668,951.801,73161.9
3.8376,9089.48,76.8664,951.848,73165.1
3.8377,9089.93,76.866,951.895,73168.3
3.8378,9090.38,76.8656,951.942,73171.5
3.8379,9090.82,76.8652,951.989,73174.8
3.838,9091.27,76.8648,952.036,73178
3.8381,9091.72,76.8644,952.082,73181.2
3.8382,9092.17,76.864,952.129,73184.4
3.8383,9092.61,76.8636,952.176,73187.6
3.8384,9093.06,76.8632,952.223,73190.9
3.8385,9093.51,76.8627,952.27,73194.1
3.8386,9093.96,76.8623,952.317,73197.3
3.8387,9094.4,76.8619,952.364,73200.5
3.8388,9094.85,76.8615,952.41,73203.7
3.8389,9095.3,76.8611,952.457,73207
3.839,9095.75,76.8607,952.504,73210.2
3.8391,9096.19,76.8603,952.551,73213.4
3.8392,9096.64,76.8599,952.598,73216.6
3.8393,9097.09,76.8595,952.645,73219.8
3.8394,9097.54,76.8591,952.692,73223
3.8395,9097.98,76.8587,952.739,73226.2
3.8396,9098.43,76.8583,952.785,73229.5
3.8397,9098.88,76.8579,952.832,73232.7
3.8398,9099.32,76.8575,952.879,73235.9
3.8399,9099.77,76.8571,952.926,73239.1
3.84,9100.22,76.8567,952.973,73242.3
3.8401,9100.67,76.8562,953.02,73245.5
3.8402,9101.11,76.8558,953.067,73248.7
3.8403,9101.56,76.8554,953.113,73251.9
3.8404,9102.01,76.855,953.16,73255.1
3.8405,9102.46,76.8546,953.207,73258.3
3.8406,9102.9,76.8542,953.254,73261.6
3.8407,9103.35,76.8538,953.301,73264.8
3.8408,9103.8,76.8534,953.348,73268
3.8409,9104.25,76.8529,953.394,73271.2
3.841,9104.69,76.8525,953.441,73274.4
3.8411,9105.14,76.8521,953.488,73277.6
3.8412,9105.59,76.8517,953.535,73280.8
3.8413,9106.04,76.8513,953.582,73284
3.8414,9106.48,76.8509,953.629,73287.2
3.8415,9106.93,76.8505,953.676,73290.4
3.8416,9107.38,76.85,953.722,73293.6
3.8417,9107.83,76.8496,953.769,73296.8
3.8418,9108.27,76.8492,953.816,73300
3.8419,9108.72,76.8488,953.863,73303.2
3.842,9109.17,76.8484,953.91,73306.4
3.8421,9109.62,76.8479,953.957,73309.6
3.8422,9110.06,76.8475,954.004,73312.8
3.8423,9110.51,76.8471,954.05,73316
3.8424,9110.96,76.8467,954.097,73319.2
3.8425,9111.4,76.8463,954.144,73322.4
3.8426,9111.85,76.8458,954.191,73325.6
3.8427,9112.3,76.8454,954.238,73328.8
3.8428,9112.75,76.845,954.285,73332
3.8429,9113.19,76.8446,954.331,73335.2
3.843,9113.64,76.8442,954.378,73338.4
3.8431,9114.09,76.8437,954.425,73341.6
3.8432,9114.54,76.8433,954.472,73344.8
3.8433,9114.98,76.8429,954.519,73348
3.8434,9115.43,76.8425,954.566,73351.2
3.8435,9115.88,76.842,954.613,73354.4
3.8436,9116.33,76.8416,954.659,73357.6
3.8437,9116.77,76.8412,954.706,73360.8
3.8438,9117.22,76.8408,954.753,73364
3.8439,9117.67,76.8403,954.8,73367.1
3.844,9118.11,76.8399,954.847,73370.3
3.8441,9118.56,76.8395,954.894,73373.5
3.8442,9119.01,76.8391,954.94,73376.7
3.8443,9119.46,76.8386,954.987,73379.9
3.8444,9119.9,76.8382,955.034,73383.1
3.8445,9120.35,76.8378,955.081,73386.3
3.8446,9120.8,76.8373,955.128,73389.5
3.8447,9121.25,76.8369,955.175,73392.7
3.8448,9121.69,76.8365,955.221,73395.8
3.8449,9122.14,76.836,955.268,73399
3.845,9122.59,76.8356,955.315,73402.2
3.8451,9123.03,76.8352,955.362,73405.4
3.8452,9123.48,76.8347,955.409,73408.6
3.8453,9123.93,76.8343,955.456,73411.8
3.8454,9124.38,76.8339,955.502,73415
3.8455,9124.82,76.8334,955.549,73418.1
3.8456,9125.27,76.833,955.596,73421.3
3.8457,9125.72,76.8326,955.643,73424.5
3.8458,9126.17,76.8321,955.69,73427.7
3.8459,9126.61,76.8317,955.737,73430.9
3.846,9127.06,76.8313,955.783,73434.1
3.8461,9127.51,76.8308,955.83,73437.2
3.8462,9127.95,76.8304,955.877,73440.4
3.8463,9128.4,76.83,955.924,73443.6
3.8464,9128.85,76.8295,955.971,73446.8
3.8465,9129.3,76.8291,956.018,73450
3.8466,9129.74,76.8286,956.064,73453.1
3.8467,9130.19,76.8282,956.111,73456.3
3.8468,9130.64,76.8278,956.158,73459.5
3.8469,9131.08,76.8273,956.205,73462.7
3.847,9131.53,76.8269,956.252,73465.8
3.8471,9131.98,76.8264,956.299,73469
3.8472,9132.43,76.826,956.345,73472.2
3.8473,9132.87,76.8256,956.392,73475.4
3.8474,9133.32,76.8251,956.439,73478.5
3.8475,9133.77,76.8247,956.486,73481.7
3.8476,9134.21,76.8242,956.533,73484.9
3.8477,9134.66,76.8238,956.579,73488.1
3.8478,9135.11,76.8234,956.626,73491.2
3.8479,9135.56,76.8229,956.673,73494.4
3.848,9136,76.8225,956.72,73497.6
3.8481,9136.45,76.822,956.767,73500.8
3.8482,9136.9,76.8216,956.814,73503.9
3.8483,9137.34,76.8211,956.86,73507.1
3.8484,9137.79,76.8207,956.907,73510.3
3.8485,9138.24,76.8202,956.954,73513.4
3.8486,9138.69,76.8198,957.001,73516.6
3.8487,9139.13,76.8193,957.048,73519.8
3.8488,9139.58,76.8189,957.095,73522.9
3.8489,9140.03,76.8184,957.141,73526.1
3.849,9140.47,76.818,957.188,73529.3
3.8491,9140.92,76.8175,957.235,73532.4
3.8492,9141.37,76.8171,957.282,73535.6
3.8493,9141.81,76.8166,957.329,73538.8
3.8494,9142.26,76.8162,957.375,73541.9
3.8495,9142.71,76.8157,957.422,73545.1
3.8496,9143.16,76.8153,957.469,73548.3
3.8497,9143.6,76.8148,957.516,73551.4
3.8498,9144.05,76.8144,957.563,73554.6
3.8499,9144.5,76.8139,957.61,73557.8
3.85,9144.94,76.8135,957.656,73560.9
3.8501,9145.39,76.813,957.703,73564.1
3.8502,9145.84,76.8126,957.75,73567.2
3.8503,9146.29,76.8121,957.797,73570.4
